"","id","from_id","post_id","owner_id","text","date","likes.count","likes.user_likes","likes.can_like","thread.count"
"171",5993661,560344078,5993631,-17568841,"Галлямов как и гном в астрале?Падение экономики уже не остановить,пиз...ом уже не поможешь.",1585149039,0,0,1,0
"172",5993688,205344036,5993631,-17568841,"Американцам- по 1000 $ на человека, московским пенсионерам старше 65 лет- по 50 $ (4 тыс руб) на человека. Это все, что нужно знать об отношении власти к населению в России 😆",1585149645,1,0,1,4
"173",5993719,329205887,5993631,-17568841,"",1585150427,0,0,1,0
"174",5993789,580332130,5993631,-17568841,"Ой да ладно. Президент просто у нас предусмотрительный и о людях прежде всего думает. А кого то это ну очень бесит, поскольку думают о себе любимых только.",1585153437,0,0,1,0
"175",5993811,3749374,5993631,-17568841,"Его выкидывают за крепость на съедение",1585153940,0,0,1,0
"176",5994132,499186594,5993631,-17568841,"В сложившейся ситуации в мире и в стране, думайте о себе и о своих близких ! Всё остальное - суета ..",1585166270,0,0,1,0
"177",5994384,35560181,5993631,-17568841,"Всё правда. С самого начала, это его план был и вирус он в Китай запустил....",1585199147,0,0,1,0
"178",5994953,177219358,5993631,-17568841,"ад в спину дышит таким везунчикам😈",1585226862,0,0,1,0
"179",5993557,2682374,5993556,-17568841,"Ну а как иначе, если народ величает царем, приходится соответствовать.",1585145793,1,0,1,0
"180",5993558,558361295,5993556,-17568841,"Скотам достаточно загона, 
Соломы клок , глоток воды, 
Чтоб господа,что нынче правят - 
На бойню сразу не вели. 
А конституция, для равных, 
Для тех, кто к рабству не привык, 
Кто за права и за свободу, 
Врагу готов сломать кадык. 
. https://vk.com/photo510956269_456239106?all=1 
Нажмите ссылку https://maxpark.com/community/4109/content/6960853?_u.. и читайте далее",1585145801,1,0,1,0
"181",5993559,104518861,5993556,-17568841,"Всю оппозицию депортировать в США. Пора возобновить практику депортации",1585145826,4,0,1,14
"182",5993560,560386927,5993556,-17568841,"Главред новой газеты устроил дочь в Центробанк,как знал,наверно",1585145888,0,0,1,0
"183",5993562,313756937,5993556,-17568841,"Такое ощущение в уши нагадили.",1585146012,5,0,1,0
"184",5993567,507538438,5993556,-17568841,"Сказать не сделать!",1585146116,3,0,1,0
"185",5993569,133514644,5993556,-17568841,"Скажи это чайкам и ротенбергам.через 20 лет он опомнился🤣🤣🤣",1585146121,14,0,1,0
"186",5993581,435599017,5993556,-17568841,"",1585146502,0,0,1,0
"187",5993585,883915,5993556,-17568841,"Вообще запретить вовод денег в оффшоры. Это деньги народа и страны утекают. А он через 20 лет поднял процент только",1585146608,4,0,1,0
"188",5993586,560344078,5993556,-17568841,"Про деофшоризацию опомнился)))Поздновато,все уже катится в рай)",1585146609,0,0,1,0
"189",5993594,164202883,5993556,-17568841,"Это уже задевает интересы😁",1585146846,1,0,1,0
"190",5993607,226129643,5993556,-17568841,"А богатые согласятся оплачивать?",1585147250,1,0,1,4
"191",5993635,587291226,5993556,-17568841,"Оплатим мы все",1585148237,2,0,1,0
"192",5993647,161936582,5993556,-17568841,"Все правильно, либо оставляешь деньги в России и они работают на отечественную экономику, либо если выводишь средства за кордон, так будь любезен и налог заплатить.",1585148744,1,0,1,0
"193",5993664,29078932,5993556,-17568841,"Чую потом в отместку за эту помощь, холопам сунут на всю сардэльку.",1585149102,1,0,1,0
"194",5993683,362534092,5993556,-17568841,"угу,,,,когда уже все вывел сам и дал вывести другим",1585149588,2,0,1,0
"195",5993691,435038032,5993556,-17568841,"",1585149753,1,0,1,0
"196",5993793,580332130,5993556,-17568841,"Ну и что не так. Нормальное решение проблемы. Почему бы и нет. Главное, что Путин решился на это.",1585153564,0,0,1,0
"197",5993985,51208287,5993556,-17568841,"и опять Игорек Дубай куда то пропал,может в больничке,уже беспокоюсь🤫",1585159339,0,0,1,0
"198",5993474,517889359,5993468,-17568841,"трус",1585142956,0,0,1,0
"199",5993479,2682374,5993468,-17568841,"Спасибо и на этом! Хоть лишний раз не подвергать опасности своих стариков..",1585143091,0,0,1,0
"200",5993498,560386927,5993468,-17568841,"Столько бабла либерахи потеряли,а из за вируса новый грант не дадут",1585143387,2,0,1,4
"201",5993549,209607678,5993468,-17568841,"Хорошо. Дополнительное время для агитации бюджетника. 
Теперь всё в руках оппозиции (если таковая имеется).",1585144983,0,0,1,1
